Duration,Protocol,Service,Flag,Scr_bytes,Dts_bytes,Time,Source,Destination,Length,Info
0,0,0,0,0,1466,1461.378931,10.10.10.10,52.123.128.14,1466,55135  >  443 [ACK] Seq=744 Ack=155 Win=131072 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,1466,1461.378931,10.10.10.10,52.123.128.14,1466,55135  >  443 [ACK] Seq=2156 Ack=155 Win=131072 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,1466,1461.378931,10.10.10.10,52.123.128.14,1466,55135  >  443 [ACK] Seq=3568 Ack=155 Win=131072 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,1466,1461.378931,10.10.10.10,52.123.128.14,1466,55135  >  443 [ACK] Seq=4980 Ack=155 Win=131072 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,663,1461.378931,10.10.10.10,52.123.128.14,663,Application Data
0,0,0,0,0,54,1461.392254,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=1617 Ack=7093 Win=131072 Len=0
0,0,0,0,60,0,1461.567149,52.123.128.14,10.10.10.10,60,443  >  55135 [ACK] Seq=155 Ack=645 Win=4194304 Len=0
0,0,0,0,60,0,1461.567149,52.123.128.14,10.10.10.10,60,443  >  55135 [ACK] Seq=155 Ack=744 Win=4194304 Len=0
0,0,0,0,123,0,1461.567149,52.123.128.14,10.10.10.10,123,Application Data
0,0,0,0,92,0,1461.567149,52.123.128.14,10.10.10.10,92,Application Data
0,0,0,0,60,0,1461.567149,52.123.128.14,10.10.10.10,60,443  >  55135 [ACK] Seq=262 Ack=3568 Win=4194816 Len=0
0,0,0,0,60,0,1461.567149,52.123.128.14,10.10.10.10,60,443  >  55135 [ACK] Seq=262 Ack=4980 Win=4194816 Len=0
0,0,0,0,60,0,1461.567149,52.123.128.14,10.10.10.10,60,443  >  55135 [ACK] Seq=262 Ack=7001 Win=4194816 Len=0
0,0,0,0,0,54,1461.567733,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7001 Ack=262 Win=130816 Len=0
0,0,0,0,0,92,1461.568076,10.10.10.10,52.123.128.14,92,Application Data
0,0,0,0,566,0,1461.610951,52.123.128.14,10.10.10.10,566,Application Data
0,0,0,0,1466,0,1461.610951,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=774 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1277,0,1461.610951,52.123.128.14,10.10.10.10,1277,Application Data
0,0,0,0,1466,0,1461.610951,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=3409 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.610951,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=4821 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.610951,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=6233 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1451,0,1461.610951,52.123.128.14,10.10.10.10,1451,Application Data
0,0,0,0,0,54,1461.611508,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=2186 Win=131072 Len=0
0,0,0,0,0,54,1461.611769,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=4821 Win=131072 Len=0
0,0,0,0,0,54,1461.611907,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=6233 Win=131072 Len=0
0,0,0,0,0,54,1461.611975,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=7645 Win=131072 Len=0
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=9042 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=10454 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1308,0,1461.636931,52.123.128.14,10.10.10.10,1308,Application Data
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=13120 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1247,0,1461.636931,52.123.128.14,10.10.10.10,1247,Application Data
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=15725 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=17137 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1308,0,1461.636931,52.123.128.14,10.10.10.10,1308,Application Data
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=19803 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.636931,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=21215 Ack=7001 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1461.637431,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=10454 Win=131072 Len=0
0,0,0,0,0,54,1461.637599,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=11866 Win=131072 Len=0
0,0,0,0,0,54,1461.637674,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=13120 Win=130048 Len=0
0,0,0,0,0,54,1461.637738,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=14532 Win=131072 Len=0
0,0,0,0,0,54,1461.637801,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=15725 Win=130048 Len=0
0,0,0,0,0,54,1461.637897,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=17137 Win=131072 Len=0
0,0,0,0,0,54,1461.637977,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=18549 Win=131072 Len=0
0,0,0,0,0,54,1461.638062,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=21215 Win=131072 Len=0
0,0,0,0,0,54,1461.63814,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=22627 Win=131072 Len=0
0,0,0,0,60,0,1461.640158,52.123.128.14,10.10.10.10,60,443  >  55135 [ACK] Seq=22627 Ack=7039 Win=4194816 Len=0
0,0,0,0,1466,0,1461.658117,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.658117,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=24039 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.658117,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=25451 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1461.658533,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=24039 Win=131072 Len=0
0,0,0,0,0,54,1461.658827,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=26863 Win=131072 Len=0
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=28275 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=29687 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1188,0,1461.68227,52.123.128.14,10.10.10.10,1188,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=32233 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=33645 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=36469 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=37881 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=39293 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=40705 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=42117 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=44941 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=46353 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=49177 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=50589 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=53413 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=54825 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,682,0,1461.68227,52.123.128.14,10.10.10.10,682,Application Data
0,0,0,0,1466,0,1461.68227,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=56865 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1461.682815,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=29687 Win=131072 Len=0
0,0,0,0,0,54,1461.682996,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=32233 Win=131072 Len=0
0,0,0,0,0,54,1461.683135,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=35057 Win=131072 Len=0
0,0,0,0,0,54,1461.683246,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=37881 Win=131072 Len=0
0,0,0,0,0,54,1461.683337,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=40705 Win=131072 Len=0
0,0,0,0,0,54,1461.683426,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=43529 Win=131072 Len=0
0,0,0,0,0,54,1461.683518,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=46353 Win=131072 Len=0
0,0,0,0,0,54,1461.68362,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=49177 Win=131072 Len=0
0,0,0,0,0,54,1461.683818,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=52001 Win=131072 Len=0
0,0,0,0,0,54,1461.683923,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=54825 Win=131072 Len=0
0,0,0,0,0,54,1461.684016,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=56865 Win=131072 Len=0
0,0,0,0,1466,0,1461.684437,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=58277 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.684437,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.684437,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=61101 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.684437,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.684437,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=63925 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.684437,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=65337 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1150,0,1461.684437,52.123.128.14,10.10.10.10,1150,Application Data
0,0,0,0,0,54,1461.684731,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=59689 Win=131072 Len=0
0,0,0,0,0,54,1461.684889,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=62513 Win=131072 Len=0
0,0,0,0,0,54,1461.685018,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=65337 Win=131072 Len=0
0,0,0,0,0,54,1461.68511,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=67845 Win=131072 Len=0
0,0,0,0,1466,0,1461.69851,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=67845 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.69851,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=69257 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.69851,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.69851,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=72081 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.69851,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=73493 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.69851,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,0,54,1461.69896,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=70669 Win=131072 Len=0
0,0,0,0,0,54,1461.699104,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=73493 Win=131072 Len=0
0,0,0,0,0,54,1461.699209,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=76317 Win=131072 Len=0
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=77729 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=79141 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=81965 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=83377 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=84789 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=86201 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1461.723571,52.123.128.14,10.10.10.10,1466,443  >  55135 [ACK] Seq=87613 Ack=7039 Win=4194816 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1461.723932,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=79141 Win=131072 Len=0
0,0,0,0,1466,0,1461.723952,52.123.128.14,10.10.10.10,1466,Application Data
0,0,0,0,464,0,1461.723952,52.123.128.14,10.10.10.10,464,"Application Data, Application Data"
0,0,0,0,0,54,1461.724092,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=81965 Win=131072 Len=0
0,0,0,0,0,54,1461.724174,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=84789 Win=131072 Len=0
0,0,0,0,0,54,1461.724299,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=87613 Win=131072 Len=0
0,0,0,0,0,54,1461.724345,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=90437 Win=131072 Len=0
0,0,0,0,0,54,1461.769344,10.10.10.10,52.123.128.14,54,55135  >  443 [ACK] Seq=7039 Ack=90847 Win=130816 Len=0
0,3,0,0,42,0,1461.794729,Intel_1e:c4:27,Broadcast,42,Who has 10.10.10.254? Tell 10.10.10.10
0,3,0,0,60,0,1461.797595,Sonicwall_1b:3a:38,Intel_1e:c4:27,60,10.10.10.254 is at c0:ea:e4:1b:3a:38
0,2,0,0,86,0,1461.801208,fe80::1c40:4983:1cea:1e20,ff02::1:ff1b:3a38,86,Neighbor Solicitation for fe80::c2ea:e4ff:fe1b:3a38 from 60:dd:8e:1e:c4:27
0,2,0,0,86,0,1461.805356,fe80::c2ea:e4ff:fe1b:3a38,fe80::1c40:4983:1cea:1e20,86,"Neighbor Advertisement fe80::c2ea:e4ff:fe1b:3a38 (rtr, sol, ovr) is at c0:ea:e4:1b:3a:38"
0,0,0,0,535,0,1461.839748,10.10.10.10,52.113.194.132,535,Application Data
0,0,0,0,370,0,1462.025225,0.0.0.0,255.255.255.255,370,DHCP Request  - Transaction ID 0x43569f48
0,3,0,0,42,0,1462.025225,CloudNetwork_95:68:49,Broadcast,42,Who has 10.10.10.9? (ARP Probe)
0,3,0,0,42,0,1462.025225,CloudNetwork_95:68:49,Broadcast,42,Who has 10.10.10.254? Tell 10.10.10.9
0,0,0,0,97,0,1462.084047,10.10.10.10,20.7.2.167,97,Application Data
0,0,0,0,535,0,1462.130503,10.10.10.10,52.113.194.132,535,"[TCP Retransmission] 55134  >  443 [PSH, ACK] Seq=1617 Ack=7093 Win=131072 Len=481"
0,0,0,0,0,60,1462.178438,52.113.194.132,10.10.10.10,60,443  >  55134 [ACK] Seq=7093 Ack=2098 Win=4194304 Len=0
0,0,0,0,0,66,1462.178438,52.113.194.132,10.10.10.10,66,[TCP Dup ACK 15494#1] 443  >  55134 [ACK] Seq=7093 Ack=2098 Win=4194304 Len=0 SLE=1617 SRE=2098
0,1,0,0,72,0,1462.235013,10.10.10.9,224.0.0.252,72,Standard query 0x1730 ANY EdgarFuentes
0,0,0,0,228,0,1462.235603,20.7.2.167,10.10.10.10,228,Application Data
0,0,0,0,0,54,1462.287287,10.10.10.10,20.7.2.167,54,54666  >  443 [ACK] Seq=1420 Ack=5743 Win=512 Len=0
0,0,0,0,1076,0,1462.320784,52.113.194.132,10.10.10.10,1076,Application Data
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=8115 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=9527 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=10939 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=12351 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=13763 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1224,0,1462.320784,52.113.194.132,10.10.10.10,1224,Application Data
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=16345 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.320784,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=17757 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1462.321303,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=9527 Win=131072 Len=0
0,0,0,0,0,54,1462.321468,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=12351 Win=131072 Len=0
0,0,0,0,0,54,1462.321579,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=15175 Win=131072 Len=0
0,0,0,0,0,54,1462.321671,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=17757 Win=131072 Len=0
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=19169 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=20581 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,934,0,1462.326295,52.113.194.132,10.10.10.10,934,Application Data
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=22873 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=24285 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=25697 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=27109 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=28521 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1224,0,1462.326295,52.113.194.132,10.10.10.10,1224,Application Data
0,0,0,0,1466,0,1462.326295,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=31103 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1462.326707,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=20581 Win=131072 Len=0
0,0,0,0,0,54,1462.32688,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=22873 Win=131072 Len=0
0,0,0,0,0,54,1462.326997,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=25697 Win=131072 Len=0
0,0,0,0,0,54,1462.327088,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=28521 Win=131072 Len=0
0,0,0,0,0,54,1462.327172,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=31103 Win=131072 Len=0
0,0,0,0,1466,0,1462.330688,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=32515 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.330688,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=33927 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.330688,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=35339 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,0,54,1462.331055,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=33927 Win=131072 Len=0
0,0,0,0,0,54,1462.33123,10.10.10.10,52.113.194.132,54,55134  >  443 [ACK] Seq=2098 Ack=36751 Win=131072 Len=0
0,3,0,0,42,0,1462.345637,CloudNetwork_95:68:49,Broadcast,42,Who has 10.10.10.254? Tell 10.10.10.9
0,0,0,0,228,0,1462.532816,20.7.2.167,10.10.10.10,228,"[TCP Spurious Retransmission] 443  >  54666 [PSH, ACK] Seq=5569 Ack=1420 Win=7332 Len=174"
0,0,0,0,0,66,1462.533072,10.10.10.10,20.7.2.167,66,[TCP Dup ACK 15498#1] 54666  >  443 [ACK] Seq=1420 Ack=5743 Win=512 Len=0 SLE=5569 SRE=5743
0,1,0,0,72,0,1462.547242,10.10.10.9,224.0.0.252,72,Standard query 0x1730 ANY EdgarFuentes
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=36751 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=39575 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=40987 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=42399 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=43811 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=45223 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,Application Data
0,0,0,0,1466,0,1462.559859,52.113.194.132,10.10.10.10,1466,443  >  55134 [ACK] Seq=48047 Ack=2098 Win=4194304 Len=1412 [TCP segment of a reassembled PDU]
